県名,日付,検査数,累積陽性者数,累積経路不明数,週間陽性率,日別経路不明数,日別陽性者数,週間陽性率（経路不明のみ）,日別検査数,陽性(発症日),陽性(経路不明)(発症日),陽性(渡航歴)(発症日)
静岡県,2020/4/5,1186,17,8,0.026915114,0,0,0.010351967,26,0,0,0
愛知県,2020/4/5,3418,228,46,0.097913323,1,7,0.038523274,55,2,2,0
三重県,2020/4/5,752,13,5,0.012461059,0,0,0.009345794,18,1,1,0
滋賀県,2020/4/5,328,18,2,0.100840336,0,1,0,17,1,0,0
京都府,2020/4/5,1648,125,40,0.134715026,7,9,0.044905009,67,4,1,0
大阪府,2020/4/5,3240,408,187,0.169491525,13,21,0.093220339,94,40,28,0
兵庫県,2020/4/5,3054,203,66,0.106870229,11,13,0.061068702,33,5,3,0
奈良県,2020/4/5,369,25,6,0.153846154,0,0,0.065934066,5,0,0,0
和歌山県,2020/4/5,1672,24,7,0.031818182,2,2,0.018181818,30,1,1,0
鳥取県,2020/4/5,237,0,0,0,0,0,0,2,0,0,0
島根県,2020/4/5,166,0,0,0,0,0,0,1,1,0,0
岡山県,2020/4/5,479,11,5,0.046783626,1,1,0.023391813,19,0,0,0
広島県,2020/4/5,1353,15,10,0.019911504,0,0,0.015486726,25,2,1,0
山口県,2020/4/5,424,12,3,0.034482759,0,4,0.011494253,35,0,0,0
徳島県,2020/4/5,184,3,0,0.037037037,0,0,0,0,0,0,0
香川県,2020/4/5,369,2,1,0.006711409,0,0,0,13,0,0,0
愛媛県,2020/4/5,418,21,11,0.101190476,1,1,0.05952381,21,0,0,0
高知県,2020/4/5,565,33,14,0.090909091,1,7,0.043062201,33,4,2,0
福岡県,2020/4/5,2415,162,66,0.098408104,6,16,0.036903039,271,14,7,0
佐賀県,2020/4/5,213,8,4,0.0875,0,2,0.05,19,0,0,0
長崎県,2020/4/5,648,12,6,0.031545741,1,1,0.018927445,26,0,0,0
熊本県,2020/4/5,1420,20,6,0.014184397,0,1,0.003546099,216,0,0,0
大分県,2020/4/5,1843,32,5,0.01843318,0,0,0.00921659,19,2,0,0
宮崎県,2020/4/5,425,10,5,0.053846154,1,2,0.030769231,13,0,0,0
鹿児島県,2020/4/5,406,3,1,0.013986014,0,0,0.006993007,20,0,0,0
沖縄県,2020/4/5,481,16,10,0.053691275,0,0,0.053691275,30,6,4,0
北海道,2020/4/6,2443,194,117,0.046321526,0,0,0.038147139,14,4,2,0
青森県,2020/4/6,249,11,3,0.030612245,0,0,0.020408163,12,0,0,0
岩手県,2020/4/6,104,0,0,0,0,0,0,15,0,0,0
宮城県,2020/4/6,493,26,12,0.071174377,3,3,0.042704626,17,0,0,0
秋田県,2020/4/6,419,11,6,0.033519553,0,0,0.016759777,23,0,0,0
山形県,2020/4/6,527,19,4,0.05775076,0,6,0.012158055,93,5,1,0
福島県,2020/4/6,346,16,6,0.098591549,0,0,0.042253521,18,1,0,0
茨城県,2020/4/6,1632,71,17,0.069482289,1,7,0.014986376,121,2,0,0
栃木県,2020/4/6,795,17,6,0.015243902,0,0,0.012195122,36,2,1,0
群馬県,2020/4/6,1373,26,6,0.009313155,0,0,0.001164144,38,1,0,0
埼玉県,2020/4/6,2091,202,90,0.142857143,8,14,0.082706767,175,23,10,0
千葉県,2020/4/6,2432,287,87,0.139120095,8,13,0.072532699,138,14,10,0
東京都,2020/4/6,7406,1115,616,0.207599629,73,83,0.129749768,476,68,36,1
神奈川県,2020/4/6,3500,271,140,0.107331822,4,7,0.061980348,233,10,6,0
新潟県,2020/4/6,1349,35,7,0.012461059,0,0,0.00623053,38,0,0,0
富山県,2020/4/6,410,11,4,0.033639144,0,1,0.012232416,29,3,1,0
石川県,2020/4/6,384,45,28,0.196531792,1,2,0.138728324,40,2,1,0
福井県,2020/4/6,367,59,14,0.225641026,0,6,0.051282051,34,1,1,0
山梨県,2020/4/6,828,19,11,0.039325843,3,5,0.02247191,79,3,2,0
長野県,2020/4/6,762,14,8,0.0234375,2,2,0.015625,26,0,0,0
岐阜県,2020/4/6,999,59,17,0.114754098,0,1,0.045901639,22,3,0,0
静岡県,2020/4/6,1218,19,8,0.022177419,0,2,0.008064516,32,2,1,0
愛知県,2020/4/6,3534,239,50,0.101470588,4,11,0.039705882,116,10,0,0
三重県,2020/4/6,765,13,5,0.006079027,0,0,0.003039514,13,0,0,0
滋賀県,2020/4/6,334,19,2,0.125,0,1,0,6,0,0,0
京都府,2020/4/6,1714,133,44,0.121451104,4,8,0.045741325,66,5,2,0
大阪府,2020/4/6,3358,428,201,0.170555109,14,20,0.098954143,118,29,24,0
兵庫県,2020/4/6,3151,209,70,0.104499274,4,6,0.06095791,97,11,7,0
奈良県,2020/4/6,374,26,6,0.182926829,0,1,0.073170732,5,0,0,0
和歌山県,2020/4/6,1702,29,9,0.049327354,2,5,0.02690583,30,3,1,0
鳥取県,2020/4/6,249,0,0,0,0,0,0,12,0,0,0
島根県,2020/4/6,170,0,0,0,0,0,0,4,0,0,0
岡山県,2020/4/6,496,11,5,0.04,0,0,0.022857143,17,0,0,0
広島県,2020/4/6,1429,16,11,0.020920502,1,1,0.016736402,76,1,0,0
山口県,2020/4/6,459,13,3,0.034653465,0,1,0.00990099,35,1,0,0
徳島県,2020/4/6,193,3,0,0,0,0,0,9,0,0,0
香川県,2020/4/6,393,2,1,0,0,0,0,24,0,0,0
愛媛県,2020/4/6,452,23,11,0.102702703,0,2,0.054054054,34,1,1,0
高知県,2020/4/6,591,36,15,0.090517241,1,3,0.038793103,26,1,1,0
福岡県,2020/4/6,2736,176,70,0.088182364,4,14,0.032393521,321,13,6,0
佐賀県,2020/4/6,236,8,4,0.070707071,0,0,0.04040404,23,0,0,0
長崎県,2020/4/6,702,12,6,0.028490028,0,0,0.017094017,54,0,0,0
熊本県,2020/4/6,1461,20,6,0.01119403,0,0,0.003731343,41,1,1,0
大分県,2020/4/6,1862,33,6,0.023255814,1,1,0.013953488,19,0,0,0
宮崎県,2020/4/6,453,11,6,0.054794521,1,1,0.034246575,28,0,0,0
鹿児島県,2020/4/6,414,3,1,0.013422819,0,0,0.006711409,8,0,0,0
沖縄県,2020/4/6,524,22,15,0.077844311,5,6,0.071856287,43,5,4,0
北海道,2020/4/7,2488,198,120,0.053571429,3,4,0.043367347,45,4,4,0
青森県,2020/4/7,273,12,4,0.03539823,1,1,0.026548673,24,0,0,0
岩手県,2020/4/7,122,0,0,0,0,0,0,18,0,0,0
宮城県,2020/4/7,552,32,16,0.083892617,4,6,0.05033557,59,5,2,0
秋田県,2020/4/7,443,11,6,0.027472527,0,0,0.010989011,24,0,0,0
山形県,2020/4/7,663,19,4,0.040816327,0,0,0.006802721,136,2,0,0
福島県,2020/4/7,412,24,12,0.104712042,6,8,0.052356021,66,0,0,0
茨城県,2020/4/7,1753,77,20,0.070950469,3,6,0.017402945,121,1,1,0
栃木県,2020/4/7,831,20,9,0.017857143,3,3,0.014880952,36,0,0,0
群馬県,2020/4/7,1418,29,7,0.012048193,1,3,0.001338688,45,1,0,0
埼玉県,2020/4/7,2245,219,104,0.138554217,14,17,0.087951807,154,11,7,0
千葉県,2020/4/7,2571,294,94,0.147239264,7,7,0.079754601,139,11,6,0
東京都,2020/4/7,8146,1194,672,0.183029644,56,79,0.116127278,740,36,21,0
神奈川県,2020/4/7,3697,289,151,0.105643994,11,18,0.059334298,197,9,5,0
新潟県,2020/4/7,1434,37,9,0.016901408,2,2,0.011267606,85,0,0,0
富山県,2020/4/7,457,13,4,0.03021978,0,2,0.008241758,47,0,0,0
石川県,2020/4/7,430,51,34,0.188118812,6,6,0.148514851,46,1,1,0
福井県,2020/4/7,407,65,14,0.208333333,0,6,0.037037037,40,1,1,0
山梨県,2020/4/7,887,22,13,0.04359673,2,3,0.024523161,59,0,0,0
長野県,2020/4/7,783,14,8,0.025,0,0,0.016666667,21,2,1,0
岐阜県,2020/4/7,1063,69,21,0.14527027,4,10,0.054054054,64,1,1,0
静岡県,2020/4/7,1293,22,11,0.024340771,3,3,0.012170385,75,2,1,0
愛知県,2020/4/7,3650,260,60,0.132686084,10,21,0.053398058,116,8,2,0
三重県,2020/4/7,787,13,5,0.00621118,0,0,0.00310559,22,0,0,0
滋賀県,2020/4/7,380,24,6,0.130769231,4,5,0.030769231,46,1,0,0
京都府,2020/4/7,1788,145,48,0.131715771,4,12,0.050259965,74,4,0,0
大阪府,2020/4/7,3629,481,241,0.180778032,40,53,0.117467582,271,21,12,0
兵庫県,2020/4/7,3327,229,85,0.110807114,15,20,0.073871409,176,5,4,0
奈良県,2020/4/7,452,28,6,0.122302158,0,2,0.043165468,78,1,1,0
和歌山県,2020/4/7,1756,31,11,0.051587302,2,2,0.031746032,54,1,0,0
鳥取県,2020/4/7,255,0,0,0,0,0,0,6,1,1,0
島根県,2020/4/7,181,0,0,0,0,0,0,11,0,0,0
岡山県,2020/4/7,534,12,5,0.041237113,0,1,0.020618557,38,0,0,0
広島県,2020/4/7,1531,19,14,0.022887324,3,3,0.019366197,102,2,0,0
山口県,2020/4/7,494,16,3,0.048309179,0,3,0.009661836,35,2,1,0
徳島県,2020/4/7,206,3,0,0,0,0,0,13,0,0,0
香川県,2020/4/7,412,2,1,0,0,0,0,19,0,0,0
愛媛県,2020/4/7,485,23,11,0.072164948,0,0,0.046391753,33,0,0,0
高知県,2020/4/7,646,38,16,0.081712062,1,2,0.035019455,55,2,0,0
福岡県,2020/4/7,3106,199,83,0.079812207,13,23,0.028690662,370,10,4,0
佐賀県,2020/4/7,265,11,6,0.078947368,2,3,0.052631579,29,0,0,0
長崎県,2020/4/7,801,12,6,0.024271845,0,0,0.014563107,99,0,0,0
熊本県,2020/4/7,1552,22,7,0.014159292,1,2,0.005309735,91,1,0,0
大分県,2020/4/7,1907,35,7,0.027272727,1,2,0.013636364,45,2,0,0
宮崎県,2020/4/7,498,12,6,0.052325581,0,1,0.029069767,45,0,0,0
鹿児島県,2020/4/7,449,3,1,0.012269939,0,0,0.006134969,35,0,0,0
沖縄県,2020/4/7,568,33,25,0.124352332,10,11,0.113989637,44,3,2,0
北海道,2020/4/8,2572,208,128,0.06372549,8,10,0.053921569,84,2,0,0
青森県,2020/4/8,276,12,4,0.038095238,0,0,0.028571429,3,0,0,0
岩手県,2020/4/8,127,0,0,0,0,0,0,5,0,0,0
宮城県,2020/4/8,604,34,18,0.077702703,2,2,0.057432432,52,3,2,0
秋田県,2020/4/8,463,11,6,0.01744186,0,0,0.005813953,20,0,0,0
山形県,2020/4/8,727,22,5,0.040322581,1,3,0.006048387,64,1,0,0
福島県,2020/4/8,482,29,14,0.093495935,2,5,0.044715447,70,0,0,0
茨城県,2020/4/8,1847,77,20,0.048543689,0,0,0.016643551,94,1,0,0
栃木県,2020/4/8,871,26,12,0.03,3,6,0.02,40,1,0,0
群馬県,2020/4/8,1449,29,7,0.016100179,0,0,0.001788909,31,0,0,0
埼玉県,2020/4/8,2399,253,130,0.155982906,26,34,0.103632479,154,16,3,0
千葉県,2020/4/8,2709,316,109,0.136046512,15,22,0.080232558,138,13,8,0
東京都,2020/4/8,8916,1338,767,0.185340573,95,144,0.119447187,770,38,15,0
神奈川県,2020/4/8,3904,353,186,0.134601832,35,64,0.076109937,207,3,1,0
新潟県,2020/4/8,1462,39,11,0.020895522,2,2,0.017910448,28,1,0,0
富山県,2020/4/8,515,14,5,0.022900763,1,1,0.007633588,58,3,1,0
石川県,2020/4/8,472,66,48,0.217948718,14,15,0.179487179,42,2,2,0
福井県,2020/4/8,455,72,14,0.215189873,0,7,0.033755274,48,3,0,0
山梨県,2020/4/8,946,25,13,0.051490515,0,3,0.024390244,59,1,0,0
長野県,2020/4/8,841,19,10,0.044715447,2,5,0.024390244,58,1,0,0
岐阜県,2020/4/8,1128,77,22,0.14511041,1,8,0.041009464,65,2,0,0
静岡県,2020/4/8,1353,31,14,0.038812785,3,9,0.015981735,60,0,0,0
愛知県,2020/4/8,3838,280,67,0.134722222,7,20,0.051388889,188,7,1,1
三重県,2020/4/8,850,13,5,0.002915452,0,0,0,63,0,0,0
滋賀県,2020/4/8,409,26,7,0.128378378,1,2,0.033783784,29,0,0,0
京都府,2020/4/8,1898,155,53,0.151162791,5,10,0.062015504,110,5,1,0
大阪府,2020/4/8,3882,524,274,0.178519594,33,43,0.128447025,253,12,8,0
兵庫県,2020/4/8,3509,248,99,0.105521472,14,19,0.077300613,182,2,0,0
奈良県,2020/4/8,482,30,8,0.101351351,2,2,0.047297297,30,1,1,0
和歌山県,2020/4/8,1877,34,11,0.040345821,0,3,0.017291066,121,0,0,0
鳥取県,2020/4/8,263,0,0,0,0,0,0,8,0,0,0
島根県,2020/4/8,189,0,0,0,0,0,0,8,0,0,0
岡山県,2020/4/8,564,14,7,0.045226131,2,2,0.025125628,30,0,0,0
広島県,2020/4/8,1637,24,18,0.027675277,4,5,0.022140221,106,2,0,0
山口県,2020/4/8,513,17,3,0.053398058,0,1,0.009708738,19,0,0,0
徳島県,2020/4/8,220,3,0,0,0,0,0,14,0,0,0
香川県,2020/4/8,433,3,2,0.007462687,1,1,0.007462687,21,1,1,0
愛媛県,2020/4/8,527,25,12,0.065116279,1,2,0.046511628,42,0,0,0
高知県,2020/4/8,709,39,17,0.061016949,1,1,0.030508475,63,1,0,0
福岡県,2020/4/8,3673,224,100,0.062687849,17,25,0.026620867,567,10,1,0
佐賀県,2020/4/8,301,11,6,0.059701493,0,0,0.037313433,36,1,0,0
長崎県,2020/4/8,857,13,7,0.018561485,1,1,0.009280742,56,0,0,0
熊本県,2020/4/8,1639,22,7,0.011589404,0,0,0.004966887,87,1,0,0
大分県,2020/4/8,2035,41,8,0.036923077,1,6,0.012307692,128,1,1,0
宮崎県,2020/4/8,545,16,6,0.066326531,0,4,0.025510204,47,0,0,0
鹿児島県,2020/4/8,483,4,1,0.011363636,0,1,0,34,0,0,0
沖縄県,2020/4/8,621,38,29,0.131221719,4,5,0.117647059,53,3,1,0
北海道,2020/4/9,2690,226,137,0.086680761,9,18,0.059196617,118,3,1,0
青森県,2020/4/9,304,14,5,0.040650407,1,2,0.024390244,28,0,0,0
岩手県,2020/4/9,135,0,0,0,0,0,0,8,0,0,0
宮城県,2020/4/9,660,36,19,0.076677316,1,2,0.054313099,56,1,0,0
秋田県,2020/4/9,484,11,6,0.012269939,0,0,0,21,0,0,0
山形県,2020/4/9,791,27,6,0.05106383,1,5,0.006382979,64,2,0,0
福島県,2020/4/9,541,33,14,0.090252708,0,4,0.036101083,59,0,0,0
茨城県,2020/4/9,1978,82,23,0.050599201,3,5,0.017310253,131,1,0,0
栃木県,2020/4/9,923,31,15,0.052631579,3,5,0.033834586,52,1,0,0
群馬県,2020/4/9,1486,33,9,0.035928144,2,4,0.008982036,37,1,0,0
埼玉県,2020/4/9,2597,288,158,0.159047619,28,35,0.113333333,198,9,1,0
千葉県,2020/4/9,2841,357,140,0.171111111,31,41,0.107777778,132,1,0,0
東京都,2020/4/9,,1516,886,N/A,119,178,N/A,,12,4,1
神奈川県,2020/4/9,4105,381,203,0.135172414,17,28,0.075172414,201,1,0,0
新潟県,2020/4/9,1523,41,11,0.024390244,0,2,0.016260163,61,0,0,0
富山県,2020/4/9,637,21,10,0.027310924,5,7,0.014705882,122,3,1,0
石川県,2020/4/9,494,72,54,0.227642276,6,6,0.191056911,22,2,2,0
福井県,2020/4/9,506,77,14,0.172161172,0,5,0.021978022,51,1,1,0
山梨県,2020/4/9,1013,27,14,0.046391753,1,2,0.018041237,67,0,0,0
長野県,2020/4/9,892,21,11,0.04887218,1,2,0.026315789,51,0,0,0
岐阜県,2020/4/9,1200,86,24,0.144508671,2,9,0.037572254,72,2,1,0
静岡県,2020/4/9,1436,33,15,0.045130641,1,2,0.019002375,83,0,0,0
愛知県,2020/4/9,3990,301,78,0.152173913,11,21,0.063858696,152,6,0,0
三重県,2020/4/9,879,15,7,0.010676157,2,2,0.007117438,29,0,0,0
滋賀県,2020/4/9,448,33,7,0.141242938,0,7,0.028248588,39,1,0,0
京都府,2020/4/9,2008,165,57,0.1375,4,10,0.064285714,110,2,1,0
大阪府,2020/4/9,4174,616,343,0.204423592,69,92,0.15080429,292,7,3,0
兵庫県,2020/4/9,3691,287,129,0.131111111,30,39,0.098888889,182,3,0,0
奈良県,2020/4/9,509,34,9,0.097402597,1,4,0.038961039,27,0,0,0
和歌山県,2020/4/9,1989,37,11,0.038277512,0,3,0.014354067,112,0,0,0
鳥取県,2020/4/9,277,0,0,0,0,0,0,14,0,0,0
島根県,2020/4/9,198,1,1,0.023809524,1,1,0.023809524,9,0,0,0
岡山県,2020/4/9,595,15,8,0.03902439,1,1,0.029268293,31,0,0,0
広島県,2020/4/9,1753,25,19,0.023890785,1,1,0.020477816,116,2,0,0
山口県,2020/4/9,557,17,3,0.047826087,0,0,0.008695652,44,0,0,0
徳島県,2020/4/9,232,3,0,0,0,0,0,12,0,0,0
香川県,2020/4/9,476,3,2,0.006410256,0,0,0.006410256,43,0,0,0
愛媛県,2020/4/9,545,26,12,0.074074074,0,1,0.047619048,18,1,0,0
高知県,2020/4/9,781,49,23,0.085626911,6,10,0.04587156,72,0,0,0
福岡県,2020/4/9,4127,250,113,0.059405941,13,26,0.028118812,454,9,6,0
佐賀県,2020/4/9,347,12,6,0.051428571,0,1,0.028571429,46,0,0,0
長崎県,2020/4/9,915,13,7,0.011820331,0,0,0.009456265,58,1,0,0
熊本県,2020/4/9,1693,23,8,0.013377926,1,1,0.006688963,54,1,1,0
大分県,2020/4/9,2070,41,8,0.034375,0,0,0.009375,35,0,0,0
宮崎県,2020/4/9,585,16,6,0.058035714,0,0,0.022321429,40,0,0,0
鹿児島県,2020/4/9,523,4,1,0.005649718,0,0,0,40,0,0,0
沖縄県,2020/4/9,684,41,30,0.126482213,1,3,0.106719368,63,3,2,0
北海道,2020/4/10,2836,239,147,0.090740741,10,13,0.061111111,146,1,0,0
青森県,2020/4/10,339,17,5,0.044117647,0,3,0.014705882,35,0,0,0
岩手県,2020/4/10,149,0,0,0,0,0,0,14,0,0,0
宮城県,2020/4/10,719,38,21,0.06097561,2,2,0.045731707,59,2,0,0
秋田県,2020/4/10,491,13,8,0.021126761,2,2,0.014084507,7,0,0,0
山形県,2020/4/10,855,32,6,0.051612903,0,5,0.006451613,64,0,0,0
福島県,2020/4/10,606,36,15,0.082066869,1,3,0.03343465,65,0,0,0
茨城県,2020/4/10,2109,91,29,0.048492792,6,9,0.022280472,131,2,0,0
栃木県,2020/4/10,1005,32,15,0.047770701,0,1,0.02866242,82,1,0,0
群馬県,2020/4/10,1523,44,14,0.092682927,5,11,0.03902439,37,0,0,0
埼玉県,2020/4/10,2795,338,184,0.187793427,26,50,0.125821596,198,4,2,0
千葉県,2020/4/10,2972,390,161,0.178010471,21,33,0.114136126,131,0,0,0
東京都,2020/4/10,,1704,1032,N/A,146,188,N/A,,10,4,0
神奈川県,2020/4/10,4305,437,249,0.145611702,46,56,0.090425532,200,1,1,0
新潟県,2020/4/10,1608,41,11,0.017857143,0,0,0.011904762,85,0,0,0
富山県,2020/4/10,706,22,11,0.027559055,1,1,0.015748031,69,1,0,0
石川県,2020/4/10,562,92,66,0.228187919,12,20,0.177852349,68,1,1,0
福井県,2020/4/10,545,82,14,0.146520147,0,5,0.021978022,39,1,0,0
山梨県,2020/4/10,1066,30,14,0.047619048,0,3,0.015037594,53,0,0,0
長野県,2020/4/10,989,26,11,0.051671733,0,5,0.018237082,97,0,0,0
岐阜県,2020/4/10,1279,97,31,0.1484375,7,11,0.046875,79,2,2,0
静岡県,2020/4/10,1524,37,16,0.049881235,1,4,0.021377672,88,0,0,0
愛知県,2020/4/10,4145,315,84,0.135167464,6,14,0.05861244,155,4,2,0
三重県,2020/4/10,923,15,7,0.007751938,0,0,0.007751938,44,0,0,0
滋賀県,2020/4/10,487,34,8,0.103092784,1,1,0.030927835,39,0,0,0
京都府,2020/4/10,2094,174,60,0.117443869,3,9,0.055267703,86,2,0,0
大阪府,2020/4/10,4488,696,413,0.218340611,70,80,0.169058016,314,5,3,0
兵庫県,2020/4/10,3894,316,154,0.142280525,25,29,0.109989909,203,1,0,0
奈良県,2020/4/10,539,37,12,0.089385475,3,3,0.039106145,30,0,0,0
和歌山県,2020/4/10,2022,38,11,0.038834951,0,1,0.014563107,33,0,0,0
鳥取県,2020/4/10,302,1,1,0.01369863,1,1,0.01369863,25,0,0,0
島根県,2020/4/10,245,6,1,0.073170732,0,5,0.012195122,47,0,0,0
岡山県,2020/4/10,635,15,8,0.028708134,0,0,0.023923445,40,0,0,0
広島県,2020/4/10,1900,30,20,0.02556391,1,5,0.018045113,147,0,0,0
山口県,2020/4/10,582,18,3,0.048245614,0,1,0.004385965,25,1,1,0
徳島県,2020/4/10,244,3,0,0,0,0,0,12,0,0,0
香川県,2020/4/10,501,4,3,0.012738854,1,1,0.012738854,25,1,1,0
愛媛県,2020/4/10,570,28,14,0.046632124,2,2,0.025906736,25,0,0,0
高知県,2020/4/10,831,54,24,0.088825215,1,5,0.040114613,50,0,0,0
福岡県,2020/4/10,4483,289,130,0.0651341,17,39,0.029118774,356,2,1,0
佐賀県,2020/4/10,371,12,6,0.038674033,0,0,0.016574586,24,0,0,0
長崎県,2020/4/10,1046,14,7,0.008421053,0,1,0.004210526,131,0,0,0
熊本県,2020/4/10,1768,24,9,0.009677419,1,1,0.006451613,75,1,1,0
大分県,2020/4/10,2109,42,8,0.034482759,0,1,0.009404389,39,0,0,0
宮崎県,2020/4/10,628,16,6,0.037344398,0,0,0.008298755,43,0,0,0
鹿児島県,2020/4/10,553,4,1,0.005347594,0,0,0,30,0,0,0
沖縄県,2020/4/10,737,48,35,0.125,5,7,0.101351351,53,1,1,0
北海道,2020/4/11,3048,255,152,0.090510949,5,16,0.051094891,212,1,0,0
青森県,2020/4/11,378,22,5,0.071895425,0,5,0.013071895,39,0,0,0
岩手県,2020/4/11,152,0,0,0,0,0,0,3,0,0,0
宮城県,2020/4/11,786,45,27,0.074183976,6,7,0.059347181,67,0,0,0
秋田県,2020/4/11,512,15,8,0.028571429,0,2,0.014285714,21,0,0,0
山形県,2020/4/11,892,33,6,0.05186722,0,1,0.006224066,37,0,0,0
福島県,2020/4/11,672,37,15,0.06284153,0,1,0.024590164,66,0,0,0
茨城県,2020/4/11,2239,103,30,0.057068742,1,12,0.02075227,130,2,0,0
栃木県,2020/4/11,1044,35,17,0.056426332,2,3,0.034482759,39,0,0,0
群馬県,2020/4/11,1631,79,15,0.179054054,1,35,0.030405405,108,0,0,0
埼玉県,2020/4/11,2870,378,208,0.208053691,24,40,0.136145733,75,2,1,0
千葉県,2020/4/11,3167,435,193,0.17687747,32,45,0.122529644,195,2,2,0
東京都,2020/4/11,,1901,1182,N/A,150,197,N/A,,0,0,0
神奈川県,2020/4/11,4476,513,302,0.190707351,53,76,0.123439667,171,0,0,0
新潟県,2020/4/11,1643,42,12,0.020833333,1,1,0.014880952,35,0,0,0
富山県,2020/4/11,776,33,18,0.047325103,7,11,0.028806584,70,1,0,0
石川県,2020/4/11,614,104,70,0.232258065,4,12,0.164516129,52,0,0,0
福井県,2020/4/11,584,86,17,0.146520147,3,4,0.029304029,39,0,0,0
山梨県,2020/4/11,1134,33,16,0.052757794,2,3,0.019184652,68,0,0,0
長野県,2020/4/11,1029,28,13,0.051671733,2,2,0.021276596,40,1,0,0
岐阜県,2020/4/11,1357,106,34,0.140142518,3,9,0.045130641,78,0,0,0
静岡県,2020/4/11,1606,39,17,0.049327354,1,2,0.020179372,82,0,0,0
愛知県,2020/4/11,4299,326,89,0.112179487,5,11,0.047008547,154,3,0,0
三重県,2020/4/11,955,17,8,0.018099548,1,2,0.013574661,32,0,0,0
滋賀県,2020/4/11,514,38,12,0.103448276,4,4,0.049261084,27,0,0,0
京都府,2020/4/11,2181,181,65,0.108333333,5,7,0.053333333,87,3,0,0
大阪府,2020/4/11,4787,766,463,0.230956734,50,70,0.176112127,299,3,3,0
兵庫県,2020/4/11,4150,358,177,0.148804252,23,42,0.10806023,256,0,0,0
奈良県,2020/4/11,565,39,14,0.069651741,2,2,0.039800995,26,0,0,0
和歌山県,2020/4/11,2055,38,11,0.03874092,0,0,0.014527845,33,0,0,0
鳥取県,2020/4/11,349,1,1,0.00877193,0,0,0.00877193,47,0,0,0
島根県,2020/4/11,287,6,1,0.049180328,0,0,0.008196721,42,0,0,0
岡山県,2020/4/11,661,15,8,0.024875622,0,0,0.019900498,26,0,0,0
広島県,2020/4/11,2061,56,20,0.055934516,0,26,0.013642565,161,0,0,0
山口県,2020/4/11,607,19,4,0.050458716,1,1,0.004587156,25,2,1,0
徳島県,2020/4/11,245,3,0,0,0,0,0,1,0,0,0
香川県,2020/4/11,522,4,3,0.012048193,0,0,0.012048193,21,0,0,0
愛媛県,2020/4/11,601,30,15,0.049019608,1,2,0.024509804,31,0,0,0
高知県,2020/4/11,895,54,24,0.077134986,0,0,0.03030303,64,0,0,0
福岡県,2020/4/11,4845,332,159,0.068863384,29,43,0.036653091,362,0,0,0
佐賀県,2020/4/11,382,13,7,0.037234043,1,1,0.015957447,11,0,0,0
長崎県,2020/4/11,1096,14,7,0.006329114,0,0,0.004219409,50,0,0,0
熊本県,2020/4/11,1822,25,10,0.009708738,1,1,0.006472492,54,0,0,0
大分県,2020/4/11,2156,42,8,0.030120482,0,0,0.009036145,47,0,0,0
宮崎県,2020/4/11,660,17,7,0.036290323,1,1,0.012096774,32,0,0,0
鹿児島県,2020/4/11,584,4,1,0.005050505,0,0,0,31,0,0,0
沖縄県,2020/4/11,791,56,40,0.117647059,5,8,0.088235294,54,0,0,0
北海道,2020/4/12,3195,267,153,0.095300261,1,12,0.046997389,147,0,0,0
青森県,2020/4/12,398,22,5,0.068322981,0,0,0.01242236,20,0,0,0
岩手県,2020/4/12,155,0,0,0,0,0,0,3,0,0,0
宮城県,2020/4/12,816,51,28,0.082352941,1,6,0.055882353,30,0,0,0
秋田県,2020/4/12,534,15,8,0.028985507,0,0,0.014492754,22,0,0,0
山形県,2020/4/12,928,38,7,0.050607287,1,5,0.006072874,36,0,0,0
福島県,2020/4/12,701,38,15,0.058981233,0,1,0.024128686,29,0,0,0
茨城県,2020/4/12,2370,109,30,0.052386496,0,6,0.016298021,131,0,0,0
栃木県,2020/4/12,1082,35,17,0.055727554,0,0,0.034055728,38,0,0,0
群馬県,2020/4/12,1656,90,15,0.199376947,0,11,0.028037383,25,0,0,0
埼玉県,2020/4/12,2994,418,228,0.213358071,20,40,0.135435993,124,1,0,0
千葉県,2020/4/12,3363,472,221,0.185219832,28,37,0.132834425,196,0,0,0
東京都,2020/4/12,,2067,1246,N/A,64,166,N/A,,0,0,0
神奈川県,2020/4/12,4646,513,302,0.180565627,0,0,0.120377085,170,0,0,0
新潟県,2020/4/12,1667,42,12,0.019662921,0,0,0.014044944,24,0,0,0
富山県,2020/4/12,845,47,19,0.079741379,1,14,0.032327586,69,0,0,0
石川県,2020/4/12,666,113,75,0.217391304,5,9,0.149068323,52,0,0,0
福井県,2020/4/12,647,88,18,0.111464968,1,2,0.012738854,63,0,0,0
山梨県,2020/4/12,1157,35,17,0.051470588,1,2,0.022058824,23,0,0,0
長野県,2020/4/12,1068,29,14,0.051204819,1,1,0.024096386,39,0,0,0
岐阜県,2020/4/12,1436,112,36,0.117647059,2,6,0.041394336,79,0,0,0
静岡県,2020/4/12,1615,41,19,0.055944056,2,2,0.025641026,9,0,0,0
愛知県,2020/4/12,4454,331,91,0.099420849,2,5,0.043436293,155,1,0,0
三重県,2020/4/12,994,17,8,0.016528926,0,0,0.012396694,39,0,0,0
滋賀県,2020/4/12,541,38,12,0.093896714,0,0,0.046948357,27,0,0,0
京都府,2020/4/12,2267,193,70,0.109854604,5,12,0.048465267,86,2,0,0
