date,tests,confirmed,deaths,recovered,hosp,vent,icu,severe,population,administrative_area_level,administrative_area_level_1,administrative_area_level_2,jis_code
2021-04-28,9973,430,9,352,64,,,0,965968,2,Japan,Akita,05
2021-04-28,46717,1487,32,1256,179,,,4,1077057,2,Japan,Yamagata,06
2021-04-28,182436,3280,123,2791,323,,,11,1847950,2,Japan,Fukushima,07
2021-04-28,29367,8040,133,7298,539,,,18,2868041,2,Japan,Ibaraki,08
2021-04-28,195946,5309,71,4987,223,,,4,1942312,2,Japan,Tochigi,09
2021-04-28,134030,5867,103,5373,327,,,2,1937626,2,Japan,Gunma,10
2021-04-28,743737,37396,744,34298,2138,,,31,7337330,2,Japan,Saitama,11
2021-04-28,537321,32849,620,30923,1181,,,18,6279026,2,Japan,Chiba,12
2021-04-28,1986161,137335,1880,128601,5946,,,55,13942856,2,Japan,Tokyo,13
2021-04-28,795181,53038,816,50209,1762,,,37,9200166,2,Japan,Kanagawa,14
2021-04-28,105306,2241,22,1831,364,,,2,2222004,2,Japan,Niigata,15
2021-04-28,50549,1291,29,1101,149,,,6,1042998,2,Japan,Toyama,16
2021-04-28,69393,2428,71,2055,273,,,14,1137181,2,Japan,Ishikawa,17
2021-04-28,46675,869,33,649,167,,,3,767742,2,Japan,Fukui,18
2021-04-28,35312,1187,19,1052,77,,,1,812056,2,Japan,Yamanashi,19
2021-04-28,145210,3804,68,3352,344,,,5,2049023,2,Japan,Nagano,20
2021-04-28,184843,5653,131,5199,390,,,4,1988931,2,Japan,Gifu,21
2021-04-28,288664,6381,121,5998,235,,,2,3639226,2,Japan,Shizuoka,22
2021-04-28,542285,32760,627,28757,2742,,,24,7552873,2,Japan,Aichi,23
2021-04-28,91905,3662,81,2965,558,,,11,1779770,2,Japan,Mie,24
2021-04-28,101799,3642,61,3068,468,,,9,1413959,2,Japan,Shiga,25
2021-04-28,208276,12250,186,10381,1437,,,19,2583140,2,Japan,Kyoto,26
2021-04-28,1367460,78967,1404,57924,17689,,,376,8823453,2,Japan,Osaka,27
2021-04-28,368474,30627,672,24315,4557,,,93,5463609,2,Japan,Hyogo,28
2021-04-28,123336,5903,72,4858,969,,,21,1331330,2,Japan,Nara,29
2021-04-28,33162,2102,26,1670,349,,,54,923721,2,Japan,Wakayama,30
2021-04-28,60760,368,2,288,69,,,0,555663,2,Japan,Tottori,31
2021-04-28,19437,343,0,297,41,,,1,673891,2,Japan,Shimane,32
2021-04-28,95544,3773,40,2907,396,,,11,1891346,2,Japan,Okayama,33
2021-04-28,243826,5841,109,5335,265,,,5,2807987,2,Japan,Hiroshima,34
2021-04-28,77872,1790,43,1481,240,,,1,1355495,2,Japan,Yamaguchi,35
2021-04-28,42106,1224,39,804,361,,,7,728633,2,Japan,Tokushima,36
2021-04-28,60431,1203,22,1018,142,,,4,956069,2,Japan,Kagawa,37
2021-04-28,57959,2279,33,1846,362,,,13,1338811,2,Japan,Ehime,38
2021-04-28,7775,1017,19,940,51,,,4,697674,2,Japan,Kochi,39
2021-04-28,587902,22781,349,19523,2198,,,20,5110113,2,Japan,Fukuoka,40
2021-04-28,37697,1569,13,1324,213,,,5,814211,2,Japan,Saga,41
2021-04-28,90196,2030,40,1663,307,,,1,1325205,2,Japan,Nagasaki,42
2021-04-28,62800,4054,78,3524,398,,,7,1746740,2,Japan,Kumamoto,43
2021-04-28,108401,1759,24,1345,356,,,1,1134431,2,Japan,Oita,44
2021-04-28,29900,2172,22,2018,107,,,1,1072077,2,Japan,Miyazaki,45
2021-04-28,80965,2062,28,1924,96,,,0,1599984,2,Japan,Kagoshima,46
2021-04-28,187584,12287,134,11005,1126,,,12,1454184,2,Japan,Okinawa,47
2021-04-28,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-04-28,636874,2677,3,2553,104,,,0,,1,Japan,Quarantine,
2021-04-28,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-04-28,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-04-29,520573,23983,856,21371,1399,,,21,5248552,2,Japan,Hokkaido,01
2021-04-29,32577,1553,22,1264,245,,,0,1246138,2,Japan,Aomori,02
2021-04-29,55480,901,31,751,85,,,2,1226430,2,Japan,Iwate,03
2021-04-29,117933,8014,66,7385,527,,,11,2303160,2,Japan,Miyagi,04
2021-04-29,10042,452,9,359,62,,,0,965968,2,Japan,Akita,05
2021-04-29,47220,1504,32,1256,179,,,4,1077057,2,Japan,Yamagata,06
2021-04-29,184322,3324,123,2819,338,,,11,1847950,2,Japan,Fukushima,07
2021-04-29,29586,8098,133,7348,559,,,20,2868041,2,Japan,Ibaraki,08
2021-04-29,213140,5339,71,5001,237,,,3,1942312,2,Japan,Tochigi,09
2021-04-29,136538,5937,104,5399,365,,,2,1937626,2,Japan,Gunma,10
2021-04-29,749052,37652,744,34443,2214,,,28,7337330,2,Japan,Saitama,11
2021-04-29,537850,33000,622,31067,1178,,,19,6279026,2,Japan,Chiba,12
2021-04-29,1997763,138363,1889,129244,6227,,,53,13942856,2,Japan,Tokyo,13
2021-04-29,800062,53293,816,50399,1827,,,38,9200166,2,Japan,Kanagawa,14
2021-04-29,106657,2272,22,1861,359,,,2,2222004,2,Japan,Niigata,15
2021-04-29,51157,1304,29,1117,145,,,6,1042998,2,Japan,Toyama,16
2021-04-29,69976,2467,71,2069,286,,,13,1137181,2,Japan,Ishikawa,17
2021-04-29,46955,873,33,663,153,,,2,767742,2,Japan,Fukui,18
2021-04-29,35312,1193,19,1060,91,,,1,812056,2,Japan,Yamanashi,19
2021-04-29,146049,3825,68,3393,343,,,4,2049023,2,Japan,Nagano,20
2021-04-29,186293,5725,132,5233,414,,,3,1988931,2,Japan,Gifu,21
2021-04-29,290648,6436,121,6009,249,,,1,3639226,2,Japan,Shizuoka,22
2021-04-29,547913,33186,628,28896,2879,,,29,7552873,2,Japan,Aichi,23
2021-04-29,91905,3713,81,2984,597,,,11,1779770,2,Japan,Mie,24
2021-04-29,102153,3683,61,3102,479,,,10,1413959,2,Japan,Shiga,25
2021-04-29,210702,12385,186,10523,1404,,,18,2583140,2,Japan,Kyoto,26
2021-04-29,1383975,80138,1448,58664,18183,,,379,8823453,2,Japan,Osaka,27
2021-04-29,372338,31159,675,24664,4706,,,93,5463609,2,Japan,Hyogo,28
2021-04-29,124213,5989,74,4933,999,,,21,1331330,2,Japan,Nara,29
2021-04-29,33520,2138,27,1708,336,,,56,923721,2,Japan,Wakayama,30
2021-04-29,61161,372,2,293,64,,,0,555663,2,Japan,Tottori,31
2021-04-29,19437,347,0,302,41,,,1,673891,2,Japan,Shimane,32
2021-04-29,95544,3872,41,2907,396,,,11,1891346,2,Japan,Okayama,33
2021-04-29,243826,5917,109,5356,286,,,3,2807987,2,Japan,Hiroshima,34
2021-04-29,82172,1823,44,1487,260,,,3,1355495,2,Japan,Yamaguchi,35
2021-04-29,42608,1270,42,841,344,,,7,728633,2,Japan,Tokushima,36
2021-04-29,60943,1232,22,1024,158,,,2,956069,2,Japan,Kagawa,37
2021-04-29,58160,2312,37,1873,373,,,12,1338811,2,Japan,Ehime,38
2021-04-29,7816,1026,19,941,57,,,4,697674,2,Japan,Kochi,39
2021-04-29,593476,23117,350,19612,2385,,,22,5110113,2,Japan,Fukuoka,40
2021-04-29,38083,1584,13,1340,216,,,3,814211,2,Japan,Saga,41
2021-04-29,90788,2057,41,1684,306,,,1,1325205,2,Japan,Nagasaki,42
2021-04-29,62800,4110,78,3557,419,,,9,1746740,2,Japan,Kumamoto,43
2021-04-29,109672,1800,25,1349,386,,,1,1134431,2,Japan,Oita,44
2021-04-29,30168,2193,22,2021,125,,,1,1072077,2,Japan,Miyazaki,45
2021-04-29,81229,2090,28,1938,96,,,0,1599984,2,Japan,Kagoshima,46
2021-04-29,153328,12361,134,11073,1121,,,10,1454184,2,Japan,Okinawa,47
2021-04-29,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-04-29,638242,2691,3,2562,102,,,0,,1,Japan,Quarantine,
2021-04-29,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-04-29,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-04-30,526440,24170,860,21501,1524,,,22,5248552,2,Japan,Hokkaido,01
2021-04-30,32943,1576,22,1268,263,,,1,1246138,2,Japan,Aomori,02
2021-04-30,55747,912,31,751,119,,,2,1226430,2,Japan,Iwate,03
2021-04-30,156327,8043,66,7413,521,,,10,2303160,2,Japan,Miyagi,04
2021-04-30,10042,455,9,368,75,,,0,965968,2,Japan,Akita,05
2021-04-30,47220,1513,32,1293,179,,,4,1077057,2,Japan,Yamagata,06
2021-04-30,185804,3373,123,2848,353,,,11,1847950,2,Japan,Fukushima,07
2021-04-30,29586,8143,133,7398,567,,,19,2868041,2,Japan,Ibaraki,08
2021-04-30,214252,5349,71,5017,252,,,2,1942312,2,Japan,Tochigi,09
2021-04-30,136538,6014,104,5419,414,,,3,1937626,2,Japan,Gunma,10
2021-04-30,750830,37798,744,34589,2322,,,34,7337330,2,Japan,Saitama,11
2021-04-30,539067,33192,622,31179,1216,,,19,6279026,2,Japan,Chiba,12
2021-04-30,1997763,139061,1891,129953,6536,,,58,13942856,2,Japan,Tokyo,13
2021-04-30,800062,53533,818,50598,1881,,,39,9200166,2,Japan,Kanagawa,14
2021-04-30,107384,2285,25,1861,390,,,2,2222004,2,Japan,Niigata,15
2021-04-30,51157,1319,29,1127,148,,,6,1042998,2,Japan,Toyama,16
2021-04-30,70424,2495,71,2084,310,,,14,1137181,2,Japan,Ishikawa,17
2021-04-30,47111,875,33,692,148,,,2,767742,2,Japan,Fukui,18
2021-04-30,35312,1212,19,1060,91,,,1,812056,2,Japan,Yamanashi,19
2021-04-30,146049,3854,68,3415,342,,,4,2049023,2,Japan,Nagano,20
2021-04-30,187829,5754,132,5258,460,,,3,1988931,2,Japan,Gifu,21
2021-04-30,290648,6461,121,6013,301,,,1,3639226,2,Japan,Shizuoka,22
2021-04-30,547913,33476,629,29105,2989,,,31,7552873,2,Japan,Aichi,23
2021-04-30,91905,3765,81,3060,572,,,10,1779770,2,Japan,Mie,24
2021-04-30,102595,3724,61,3119,503,,,9,1413959,2,Japan,Shiga,25
2021-04-30,210702,12511,187,10523,1404,,,18,2583140,2,Japan,Kyoto,26
2021-04-30,1403098,81179,1456,59399,18573,,,390,8823453,2,Japan,Osaka,27
2021-04-30,376101,31492,677,25099,4866,,,90,5463609,2,Japan,Hyogo,28
2021-04-30,124213,6068,76,4989,999,,,26,1331330,2,Japan,Nara,29
2021-04-30,33674,2158,28,1751,327,,,55,923721,2,Japan,Wakayama,30
2021-04-30,61323,373,2,298,60,,,0,555663,2,Japan,Tottori,31
2021-04-30,19437,347,0,306,41,,,1,673891,2,Japan,Shimane,32
2021-04-30,95544,3946,43,2907,396,,,11,1891346,2,Japan,Okayama,33
2021-04-30,249308,6016,110,5382,321,,,3,2807987,2,Japan,Hiroshima,34
2021-04-30,82172,1834,44,1503,276,,,3,1355495,2,Japan,Yamaguchi,35
2021-04-30,43108,1295,43,882,346,,,7,728633,2,Japan,Tokushima,36
2021-04-30,61536,1258,22,1040,171,,,1,956069,2,Japan,Kagawa,37
2021-04-30,58656,2330,40,1897,378,,,12,1338811,2,Japan,Ehime,38
2021-04-30,7868,1040,20,944,63,,,4,697674,2,Japan,Kochi,39
2021-04-30,597595,23422,352,19712,2723,,,22,5110113,2,Japan,Fukuoka,40
2021-04-30,38381,1604,13,1357,214,,,3,814211,2,Japan,Saga,41
2021-04-30,91424,2077,41,1692,324,,,2,1325205,2,Japan,Nagasaki,42
2021-04-30,64366,4150,78,3557,419,,,9,1746740,2,Japan,Kumamoto,43
2021-04-30,110857,1855,26,1356,419,,,1,1134431,2,Japan,Oita,44
2021-04-30,30168,2208,22,2021,125,,,1,1072077,2,Japan,Miyazaki,45
2021-04-30,81229,2123,28,1961,101,,,0,1599984,2,Japan,Kagoshima,46
2021-04-30,153328,12420,136,11123,1147,,,12,1454184,2,Japan,Okinawa,47
2021-04-30,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-04-30,640079,2697,3,2566,112,,,0,,1,Japan,Quarantine,
2021-04-30,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-04-30,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-05-01,529203,24350,861,21568,1626,,,22,5248552,2,Japan,Hokkaido,01
2021-05-01,33175,1598,22,1289,265,,,1,1246138,2,Japan,Aomori,02
2021-05-01,55900,948,31,754,127,,,2,1226430,2,Japan,Iwate,03
2021-05-01,118898,8065,69,7510,453,,,10,2303160,2,Japan,Miyagi,04
2021-05-01,10180,480,9,374,72,,,0,965968,2,Japan,Akita,05
2021-05-01,47660,1523,32,1293,188,,,4,1077057,2,Japan,Yamagata,06
2021-05-01,186843,3408,124,2886,364,,,12,1847950,2,Japan,Fukushima,07
2021-05-01,29913,8208,134,7465,545,,,19,2868041,2,Japan,Ibaraki,08
2021-05-01,215075,5380,71,5036,242,,,2,1942312,2,Japan,Tochigi,09
2021-05-01,137279,6095,104,5458,452,,,3,1937626,2,Japan,Gunma,10
2021-05-01,754485,38034,744,34849,2207,,,34,7337330,2,Japan,Saitama,11
2021-05-01,547445,33287,624,31281,1306,,,18,6279026,2,Japan,Chiba,12
2021-05-01,2015241,140113,1897,130630,6555,,,65,13942856,2,Japan,Tokyo,13
2021-05-01,805963,53808,821,50800,1919,,,37,9200166,2,Japan,Kanagawa,14
2021-05-01,108390,2307,25,1917,343,,,1,2222004,2,Japan,Niigata,15
2021-05-01,51908,1333,29,1142,148,,,7,1042998,2,Japan,Toyama,16
2021-05-01,70424,2520,73,2084,310,,,14,1137181,2,Japan,Ishikawa,17
2021-05-01,47194,884,33,707,135,,,2,767742,2,Japan,Fukui,18
2021-05-01,35312,1227,19,1076,98,,,1,812056,2,Japan,Yamanashi,19
2021-05-01,147408,3875,68,3444,342,,,5,2049023,2,Japan,Nagano,20
2021-05-01,187984,5850,132,5289,458,,,4,1988931,2,Japan,Gifu,21
2021-05-01,293084,6495,121,6040,268,,,2,3639226,2,Japan,Shizuoka,22
2021-05-01,557541,33874,631,29456,3067,,,33,7552873,2,Japan,Aichi,23
2021-05-01,98154,3814,82,3080,604,,,10,1779770,2,Japan,Mie,24
2021-05-01,105306,3784,61,3143,520,,,9,1413959,2,Japan,Shiga,25
2021-05-01,213779,12669,187,10790,1411,,,18,2583140,2,Japan,Kyoto,26
2021-05-01,1422427,82439,1497,59867,19118,,,412,8823453,2,Japan,Osaka,27
2021-05-01,378524,32031,690,25673,4823,,,91,5463609,2,Japan,Hyogo,28
2021-05-01,125853,6162,77,5095,1000,,,24,1331330,2,Japan,Nara,29
2021-05-01,34005,2182,28,1782,315,,,56,923721,2,Japan,Wakayama,30
2021-05-01,61690,374,2,304,61,,,0,555663,2,Japan,Tottori,31
2021-05-01,19437,353,0,305,42,,,1,673891,2,Japan,Shimane,32
2021-05-01,95544,4022,44,3157,576,,,15,1891346,2,Japan,Okayama,33
2021-05-01,249308,6082,110,5381,357,,,7,2807987,2,Japan,Hiroshima,34
2021-05-01,82172,1860,44,1527,263,,,4,1355495,2,Japan,Yamaguchi,35
2021-05-01,43401,1319,43,908,344,,,6,728633,2,Japan,Tokushima,36
2021-05-01,61766,1281,22,1057,180,,,2,956069,2,Japan,Kagawa,37
2021-05-01,61782,2355,41,1928,362,,,11,1338811,2,Japan,Ehime,38
2021-05-01,7916,1052,20,951,69,,,3,697674,2,Japan,Kochi,39
2021-05-01,597595,23774,354,19712,2723,,,22,5110113,2,Japan,Fukuoka,40
2021-05-01,38623,1630,13,1371,220,,,2,814211,2,Japan,Saga,41
2021-05-01,91927,2108,41,1700,336,,,6,1325205,2,Japan,Nagasaki,42
2021-05-01,64737,4210,79,3579,453,,,10,1746740,2,Japan,Kumamoto,43
2021-05-01,111326,1907,26,1366,464,,,2,1134431,2,Japan,Oita,44
2021-05-01,30480,2242,22,2034,148,,,0,1072077,2,Japan,Miyazaki,45
2021-05-01,81722,2183,28,1969,121,,,1,1599984,2,Japan,Kagoshima,46
2021-05-01,191141,12523,137,11208,1119,,,10,1454184,2,Japan,Okinawa,47
2021-05-01,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-05-01,641842,2720,3,2568,116,,,0,,1,Japan,Quarantine,
2021-05-01,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-05-01,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-05-02,531696,24676,867,21726,1742,,,23,5248552,2,Japan,Hokkaido,01
2021-05-02,33410,1620,23,1300,276,,,3,1246138,2,Japan,Aomori,02
2021-05-02,56287,970,32,764,153,,,2,1226430,2,Japan,Iwate,03
2021-05-02,120568,8119,69,7589,398,,,11,2303160,2,Japan,Miyagi,04
2021-05-02,10180,492,9,375,96,,,0,965968,2,Japan,Akita,05
2021-05-02,47753,1530,33,1308,183,,,3,1077057,2,Japan,Yamagata,06
2021-05-02,187866,3464,124,2912,372,,,12,1847950,2,Japan,Fukushima,07
2021-05-02,29913,8271,135,7532,542,,,17,2868041,2,Japan,Ibaraki,08
2021-05-02,215419,5401,71,5069,240,,,2,1942312,2,Japan,Tochigi,09
2021-05-02,137279,6175,104,5401,509,,,4,1937626,2,Japan,Gunma,10
2021-05-02,759472,38324,744,34982,2310,,,40,7337330,2,Japan,Saitama,11
2021-05-02,548418,33469,624,31397,1283,,,18,6279026,2,Japan,Chiba,12
2021-05-02,2024859,140990,1898,131393,6836,,,63,13942856,2,Japan,Tokyo,13
2021-05-02,805963,54055,822,51031,1961,,,43,9200166,2,Japan,Kanagawa,14
2021-05-02,108757,2337,25,1952,330,,,1,2222004,2,Japan,Niigata,15
2021-05-02,51908,1350,29,1157,147,,,7,1042998,2,Japan,Toyama,16
2021-05-02,71026,2560,73,2118,327,,,14,1137181,2,Japan,Ishikawa,17
2021-05-02,47324,898,33,738,113,,,2,767742,2,Japan,Fukui,18
2021-05-02,35312,1239,19,1076,98,,,1,812056,2,Japan,Yamanashi,19
2021-05-02,147408,3919,68,3508,299,,,5,2049023,2,Japan,Nagano,20
2021-05-02,189698,5910,132,5344,499,,,4,1988931,2,Japan,Gifu,21
2021-05-02,293084,6545,121,6055,320,,,2,3639226,2,Japan,Shizuoka,22
2021-05-02,557541,34224,633,29708,3100,,,33,7552873,2,Japan,Aichi,23
2021-05-02,98154,3863,87,3118,614,,,11,1779770,2,Japan,Mie,24
2021-05-02,106489,3818,61,3188,535,,,9,1413959,2,Japan,Shiga,25
2021-05-02,213779,12833,187,10790,1411,,,23,2583140,2,Japan,Kyoto,26
2021-05-02,1437126,83494,1513,60483,19705,,,415,8823453,2,Japan,Osaka,27
2021-05-02,381462,32566,702,26033,4794,,,94,5463609,2,Japan,Hyogo,28
2021-05-02,125853,6260,77,5185,1005,,,25,1331330,2,Japan,Nara,29
2021-05-02,34240,2221,29,1822,299,,,52,923721,2,Japan,Wakayama,30
2021-05-02,61790,374,2,307,58,,,0,555663,2,Japan,Tottori,31
2021-05-02,19437,356,0,317,36,,,1,673891,2,Japan,Shimane,32
2021-05-02,95544,4136,45,3157,576,,,15,1891346,2,Japan,Okayama,33
2021-05-02,261403,6169,110,5381,357,,,7,2807987,2,Japan,Hiroshima,34
2021-05-02,82172,1889,46,1545,271,,,6,1355495,2,Japan,Yamaguchi,35
2021-05-02,43883,1339,44,942,334,,,6,728633,2,Japan,Tokushima,36
2021-05-02,62225,1310,22,1078,182,,,2,956069,2,Japan,Kagawa,37
2021-05-02,61895,2381,45,1956,358,,,12,1338811,2,Japan,Ehime,38
2021-05-02,7993,1067,20,953,79,,,2,697674,2,Japan,Kochi,39
2021-05-02,606770,24190,358,20087,2987,,,28,5110113,2,Japan,Fukuoka,40
2021-05-02,38623,1659,13,1371,220,,,2,814211,2,Japan,Saga,41
2021-05-02,92223,2141,41,1719,348,,,6,1325205,2,Japan,Nagasaki,42
2021-05-02,64737,4261,80,3605,467,,,12,1746740,2,Japan,Kumamoto,43
2021-05-02,112332,1950,26,1392,489,,,2,1134431,2,Japan,Oita,44
2021-05-02,30480,2271,22,2043,173,,,0,1072077,2,Japan,Miyazaki,45
2021-05-02,81722,2225,28,1986,137,,,1,1599984,2,Japan,Kagoshima,46
2021-05-02,191970,12579,137,11278,1153,,,9,1454184,2,Japan,Okinawa,47
2021-05-02,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-05-02,644177,2738,3,2576,131,,,0,,1,Japan,Quarantine,
2021-05-02,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-05-02,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-05-03,536104,24790,871,21795,1763,,,23,5248552,2,Japan,Hokkaido,01
2021-05-03,33457,1632,23,1318,279,,,3,1246138,2,Japan,Aomori,02
2021-05-03,56703,988,32,780,158,,,2,1226430,2,Japan,Iwate,03
2021-05-03,120706,8144,69,7606,424,,,10,2303160,2,Japan,Miyagi,04
2021-05-03,10180,506,9,381,102,,,0,965968,2,Japan,Akita,05
2021-05-03,47759,1538,33,1326,171,,,3,1077057,2,Japan,Yamagata,06
2021-05-03,188741,3513,124,2966,374,,,12,1847950,2,Japan,Fukushima,07
2021-05-03,29913,8317,135,7588,548,,,19,2868041,2,Japan,Ibaraki,08
2021-05-03,216506,5420,71,5091,239,,,3,1942312,2,Japan,Tochigi,09
2021-05-03,137279,6236,104,5389,521,,,4,1937626,2,Japan,Gunma,10
2021-05-03,760912,38522,745,35134,2448,,,39,7337330,2,Japan,Saitama,11
2021-05-03,548645,33617,625,31485,1377,,,18,6279026,2,Japan,Chiba,12
2021-05-03,2024859,141698,1898,132098,7009,,,63,13942856,2,Japan,Tokyo,13
2021-05-03,805963,54277,822,51341,1895,,,50,9200166,2,Japan,Kanagawa,14
2021-05-03,109122,2384,25,1951,361,,,1,2222004,2,Japan,Niigata,15
2021-05-03,51908,1361,29,1164,157,,,7,1042998,2,Japan,Toyama,16
2021-05-03,71026,2589,75,2118,327,,,14,1137181,2,Japan,Ishikawa,17
2021-05-03,48433,906,33,749,116,,,1,767742,2,Japan,Fukui,18
2021-05-03,35312,1248,19,1076,98,,,1,812056,2,Japan,Yamanashi,19
2021-05-03,147408,3940,70,3537,314,,,5,2049023,2,Japan,Nagano,20
2021-05-03,190069,5974,134,5387,516,,,4,1988931,2,Japan,Gifu,21
2021-05-03,293084,6564,121,6072,348,,,2,3639226,2,Japan,Shizuoka,22
2021-05-03,557541,34528,636,29951,3251,,,37,7552873,2,Japan,Aichi,23
2021-05-03,98154,3899,87,3176,600,,,12,1779770,2,Japan,Mie,24
2021-05-03,106967,3855,61,3218,539,,,10,1413959,2,Japan,Shiga,25
2021-05-03,213779,12954,187,10790,1411,,,23,2583140,2,Japan,Kyoto,26
2021-05-03,1452935,84339,1532,61076,20146,,,425,8823453,2,Japan,Osaka,27
2021-05-03,384042,32906,704,26514,4838,,,95,5463609,2,Japan,Hyogo,28
2021-05-03,125853,6330,77,5264,1025,,,27,1331330,2,Japan,Nara,29
2021-05-03,34484,2236,33,1851,306,,,54,923721,2,Japan,Wakayama,30
2021-05-03,61944,375,2,316,51,,,0,555663,2,Japan,Tottori,31
2021-05-03,19437,357,0,314,42,,,1,673891,2,Japan,Shimane,32
2021-05-03,95544,4245,47,3157,576,,,15,1891346,2,Japan,Okayama,33
2021-05-03,261403,6226,110,5478,433,,,7,2807987,2,Japan,Hiroshima,34
2021-05-03,82172,1901,46,1573,270,,,6,1355495,2,Japan,Yamaguchi,35
2021-05-03,44163,1399,47,965,330,,,6,728633,2,Japan,Tokushima,36
2021-05-03,62603,1324,23,1088,201,,,2,956069,2,Japan,Kagawa,37
2021-05-03,62334,2408,45,1984,352,,,11,1338811,2,Japan,Ehime,38
2021-05-03,8133,1077,20,955,92,,,2,697674,2,Japan,Kochi,39
2021-05-03,610763,24475,361,20301,3123,,,34,5110113,2,Japan,Fukuoka,40
2021-05-03,38623,1677,13,1371,220,,,2,814211,2,Japan,Saga,41
2021-05-03,92645,2165,41,1769,331,,,6,1325205,2,Japan,Nagasaki,42
2021-05-03,65190,4295,80,3654,477,,,14,1746740,2,Japan,Kumamoto,43
2021-05-03,112690,2003,26,1425,499,,,2,1134431,2,Japan,Oita,44
2021-05-03,30480,2299,22,2043,173,,,0,1072077,2,Japan,Miyazaki,45
2021-05-03,81722,2270,28,1999,184,,,1,1599984,2,Japan,Kagoshima,46
2021-05-03,191970,12636,137,11347,1141,,,8,1454184,2,Japan,Okinawa,47
2021-05-03,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-05-03,646518,2749,4,2584,141,,,0,,1,Japan,Quarantine,
2021-05-03,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-05-03,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2021-05-04,538855,25023,876,21905,2014,,,22,5248552,2,Japan,Hokkaido,01
2021-05-04,33474,1640,23,1326,283,,,3,1246138,2,Japan,Aomori,02
2021-05-04,56897,1002,32,784,172,,,2,1226430,2,Japan,Iwate,03
2021-05-04,120849,8168,69,7647,413,,,10,2303160,2,Japan,Miyagi,04
2021-05-04,10180,517,9,385,112,,,0,965968,2,Japan,Akita,05
2021-05-04,47759,1550,34,1332,173,,,4,1077057,2,Japan,Yamagata,06
2021-05-04,189547,3556,125,2984,405,,,12,1847950,2,Japan,Fukushima,07
2021-05-04,29913,8348,135,7650,532,,,19,2868041,2,Japan,Ibaraki,08
2021-05-04,217279,5440,71,5108,241,,,4,1942312,2,Japan,Tochigi,09
2021-05-04,137279,6298,104,5354,556,,,4,1937626,2,Japan,Gunma,10
2021-05-04,762542,38707,745,35423,2357,,,38,7337330,2,Japan,Saitama,11
2021-05-04,549054,33741,626,31600,1409,,,18,6279026,2,Japan,Chiba,12
2021-05-04,2034588,142303,1899,132792,7023,,,65,13942856,2,Japan,Tokyo,13
2021-05-04,805963,54491,823,51475,1982,,,52,9200166,2,Japan,Kanagawa,14
2021-05-04,109431,2403,25,2020,339,,,1,2222004,2,Japan,Niigata,15
2021-05-04,51908,1370,30,1172,160,,,8,1042998,2,Japan,Toyama,16
2021-05-04,71450,2618,77,2157,355,,,11,1137181,2,Japan,Ishikawa,17
2021-05-04,49145,910,33,765,108,,,1,767742,2,Japan,Fukui,18
2021-05-04,35312,1252,19,1095,125,,,1,812056,2,Japan,Yamanashi,19
2021-05-04,147408,3959,70,3568,302,,,6,2049023,2,Japan,Nagano,20
2021-05-04,190548,6018,137,5429,537,,,5,1988931,2,Japan,Gifu,21
2021-05-04,293084,6607,122,6121,319,,,3,3639226,2,Japan,Shizuoka,22
2021-05-04,557541,34747,638,30160,3390,,,36,7552873,2,Japan,Aichi,23
2021-05-04,98154,3930,87,3176,636,,,12,1779770,2,Japan,Mie,24
2021-05-04,107195,3908,61,3233,561,,,10,1413959,2,Japan,Shiga,25
2021-05-04,213779,13067,188,10790,1411,,,23,2583140,2,Japan,Kyoto,26
2021-05-04,1463493,85223,1552,61766,20269,,,429,8823453,2,Japan,Osaka,27
2021-05-04,386441,33238,708,26827,5050,,,88,5463609,2,Japan,Hyogo,28
2021-05-04,125853,6391,78,5329,1030,,,25,1331330,2,Japan,Nara,29
2021-05-04,34650,2258,33,1880,288,,,54,923721,2,Japan,Wakayama,30
2021-05-04,61953,377,2,316,47,,,0,555663,2,Japan,Tottori,31
2021-05-04,19437,362,0,320,37,,,1,673891,2,Japan,Shimane,32
2021-05-04,95544,4313,48,3157,576,,,15,1891346,2,Japan,Okayama,33
2021-05-04,267317,6301,110,5476,461,,,7,2807987,2,Japan,Hiroshima,34
2021-05-04,82172,1913,46,1589,266,,,6,1355495,2,Japan,Yamaguchi,35
2021-05-04,44562,1410,47,997,355,,,6,728633,2,Japan,Tokushima,36
